time,x,y,z
259.295,4.06,-3.98,-7.81
259.325,4.19,-4.30,-9.14
259.326,3.62,-3.96,-9.14
259.327,3.23,-3.25,-7.92
259.332,3.17,-3.26,-7.84
259.333,2.85,-2.21,-5.57
259.338,2.49,-0.75,-3.22
259.347,1.88,0.64,-1.41
259.355,1.19,1.37,-0.05
259.363,0.65,1.00,0.90
259.373,0.62,0.98,0.94
259.380,1.02,-0.61,2.63
259.388,1.55,-2.50,4.58
259.397,1.70,-4.26,4.82
259.413,1.45,-5.04,4.67
259.426,0.91,-4.14,4.93
259.427,1.25,-1.99,6.18
259.461,1.17,-1.99,6.17
259.462,1.94,0.19,7.10
259.462,1.64,1.64,7.24
259.463,1.04,2.75,6.92
259.464,0.74,3.58,6.66
259.474,0.38,3.57,6.33
259.481,0.40,3.58,6.26
259.491,0.01,2.77,5.81
259.498,-0.72,1.21,5.34
259.507,-1.14,-0.44,4.57
259.514,-1.89,-2.16,3.79
259.524,-3.33,-3.75,3.42
259.531,-3.26,-3.70,3.29
259.571,-4.10,-4.47,3.22
259.572,-4.59,-4.29,2.96
259.572,-4.94,-3.44,2.38
259.572,-4.78,-2.23,1.64
259.574,-4.10,-1.07,0.72
259.582,-4.02,-1.05,0.61
259.590,-3.09,-0.13,-0.12
259.600,-2.76,0.22,-1.17
259.607,-1.66,0.47,-2.21
259.617,-0.37,0.88,-2.59
259.624,0.73,1.02,-2.36
259.632,0.80,1.03,-2.43
259.640,1.72,0.93,-1.85
259.650,2.10,0.74,-1.01
259.657,2.02,0.44,-0.22
259.689,1.88,0.30,0.40
259.690,1.69,0.32,0.61
259.691,1.75,0.32,0.58
259.692,1.55,0.55,0.52
259.734,1.75,0.83,0.24
259.736,1.72,1.08,-0.10
259.736,1.43,1.18,-0.12
259.737,1.42,1.43,0.26
259.738,1.12,0.61,0.66
259.741,1.14,0.60,0.62
259.751,0.81,0.17,1.00
259.758,0.78,0.04,1.30
259.768,0.77,0.06,1.32
259.774,0.68,0.20,1.17
259.785,0.64,0.26,1.00
259.792,0.65,0.26,0.95
259.829,0.65,0.39,0.90
259.830,0.71,0.37,0.81
259.831,0.78,0.51,0.82
259.831,0.76,0.61,0.70
259.835,0.74,0.55,0.48
259.842,0.74,0.55,0.38
259.851,0.67,0.47,0.09
259.859,0.57,0.19,-0.06
259.867,0.42,-0.07,-0.58
259.876,0.22,-0.27,-1.15
259.884,-0.01,-0.43,-1.72
259.893,-0.01,-0.43,-1.79
259.901,-0.26,-0.71,-2.25
259.909,-0.50,-0.98,-2.76
259.918,-0.70,-1.24,-3.13
259.926,-1.02,-1.62,-3.67
259.935,-1.32,-1.95,-3.99
259.945,-1.30,-1.96,-4.03
259.952,-1.50,-2.19,-4.09
260.006,-1.61,-1.92,-3.53
260.007,-1.20,-1.39,-2.99
260.007,-0.21,-1.00,-2.64
260.021,1.36,-0.67,-2.35
260.022,1.41,-0.68,-2.37
260.023,2.85,-0.57,-2.64
260.025,3.68,-0.69,-3.46
260.026,3.73,-1.10,-4.60
260.029,2.91,-1.96,-5.61
260.035,1.69,-2.92,-6.25
260.045,0.49,-3.55,-6.18
260.053,0.46,-3.53,-6.08
260.061,-0.42,-3.51,-5.40
260.076,-0.92,-3.02,-4.08
260.078,-1.08,-2.16,-2.47
260.119,-0.83,-1.27,-0.77
260.120,0.11,-0.87,0.60
260.121,0.07,-0.88,0.81
260.121,1.17,-0.84,1.74
260.122,1.99,-1.09,2.52
260.128,2.49,-1.56,3.04
260.136,2.66,-2.12,3.48
260.145,2.84,-2.58,4.00
260.153,2.78,-2.60,4.20
260.161,2.91,-2.79,4.63
260.170,2.86,-2.88,4.80
260.178,2.65,-2.89,4.77
260.186,2.47,-2.62,4.51
260.195,2.60,-2.08,4.29
260.203,2.58,-2.11,4.41
260.211,2.80,-1.39,4.46
260.244,2.79,-0.74,4.72
260.245,2.72,-0.04,4.75
260.245,2.22,0.53,5.42
260.247,2.20,1.05,5.79
260.253,2.16,1.02,5.86
260.261,2.16,1.55,5.60
260.270,1.82,1.94,5.24
260.278,1.30,2.18,4.80
260.288,1.05,2.06,4.52
260.296,0.89,1.57,4.74
260.305,0.53,0.96,5.33
260.312,0.48,0.95,5.35
260.321,0.24,0.23,5.31
260.339,-0.10,-0.31,3.70
260.340,-0.36,-0.65,1.31
260.350,-0.69,-0.88,0.35
260.366,-0.71,-0.87,0.32
260.367,-0.69,-0.66,0.69
260.404,-0.26,-0.06,2.02
260.405,0.31,0.59,2.90
260.406,1.04,1.13,3.44
260.407,1.56,1.48,3.54
260.407,1.57,1.49,3.50
260.414,2.09,1.77,3.33
260.421,2.71,1.98,3.29
260.430,3.01,1.87,3.28
260.438,3.19,1.66,2.96
260.446,3.30,1.09,2.36
260.455,3.23,0.46,1.47
260.463,3.27,0.48,1.39
260.471,2.99,-0.08,0.22
260.486,2.68,-0.62,-1.10
260.517,2.44,-0.96,-2.56
260.518,2.44,-0.94,-3.88
260.518,2.33,-0.64,-4.23
260.519,2.37,-0.63,-4.28
260.524,2.35,-0.31,-3.62
260.531,2.21,-0.05,-2.86
260.539,1.77,0.01,-2.17
260.549,1.26,0.05,-1.63
260.555,0.82,-0.03,-1.25
260.565,0.18,-0.16,-0.93
260.572,0.18,-0.16,-0.90
260.582,-0.46,-0.13,-0.22
260.589,-0.94,0.08,0.85
260.598,-0.72,0.21,1.69
260.626,0.18,-0.04,2.61
260.627,0.21,-0.04,2.59
260.628,1.40,-0.44,3.24
260.631,2.45,-1.23,3.35
260.704,3.02,-1.90,3.13
260.705,3.10,-2.16,2.91
260.706,3.02,-1.85,2.54
260.706,3.05,-1.83,2.47
260.707,3.12,-1.09,2.03
260.707,3.09,-0.28,1.61
260.708,3.04,0.34,1.41
260.708,3.03,0.61,1.39
260.709,3.01,0.52,1.33
260.716,3.02,0.52,1.27
260.723,2.73,0.32,1.13
260.732,2.29,0.05,0.79
260.740,1.78,-0.04,0.74
260.748,1.54,0.11,0.98
260.757,1.35,0.15,1.29
260.772,1.02,0.06,1.48
260.774,1.02,0.07,1.44
260.812,0.97,-0.16,1.48
260.813,0.96,-0.35,1.47
260.814,0.51,-0.78,1.15
260.814,-0.28,-1.04,0.65
260.815,-1.06,-1.19,0.10
260.825,-1.08,-1.18,0.05
260.832,-1.61,-1.28,-0.56
260.842,-2.18,-1.17,-1.12
260.849,-2.52,-1.19,-1.81
260.858,-2.42,-1.30,-2.12
260.866,-2.18,-1.39,-1.95
260.875,-2.15,-1.39,-1.96
260.886,-1.86,-1.48,-1.40
260.893,-1.01,-1.17,-0.76
260.899,-0.06,-0.68,-0.36
260.941,0.79,-0.13,-0.17
260.942,1.41,0.10,-0.10
260.943,1.46,0.10,-0.13
260.943,2.00,0.32,-0.15
260.944,2.43,0.53,-0.07
260.950,2.76,0.69,0.01
260.958,2.95,0.86,0.28
260.966,3.05,0.90,0.43
260.975,3.06,0.89,0.40
260.983,3.08,0.89,0.63
260.992,3.02,0.83,0.88
261.000,2.81,0.73,1.05
261.008,2.47,0.60,1.11
261.018,2.07,0.34,1.08
261.045,2.06,0.34,1.05
261.047,1.64,0.03,1.06
261.047,1.27,-0.26,1.04
261.050,0.82,-0.61,0.83
261.085,0.35,-0.82,0.53
261.086,-0.01,-0.82,0.20
261.087,-0.02,-0.81,0.16
261.088,-0.24,-0.69,-0.20
261.092,-0.23,-0.61,-0.63
261.103,-0.17,-0.51,-1.21
261.109,-0.12,-0.45,-1.76
261.119,0.15,-0.43,-2.11
261.126,0.65,-0.43,-2.21
261.135,0.66,-0.43,-2.25
261.145,1.36,-0.32,-2.13
261.152,1.94,-0.20,-1.95
261.160,2.26,-0.01,-1.54
261.172,2.28,0.13,-1.21
261.177,2.22,0.17,-0.73
261.238,2.22,0.17,-0.74
261.239,1.64,-0.01,-0.43
261.239,1.05,-0.18,-0.11
261.240,0.49,-0.26,0.06
261.241,0.14,-0.33,0.27
261.242,-0.03,-0.31,0.56
261.243,-0.03,-0.31,0.57
261.244,-0.10,-0.17,0.73
261.253,0.12,0.06,0.86
261.260,0.61,0.39,1.00
261.269,1.14,0.63,1.11
261.277,1.53,0.72,1.14
261.285,1.52,0.72,1.12
261.294,1.81,0.58,0.97
261.302,1.90,0.39,0.74
261.310,1.95,0.07,0.52
261.320,1.78,-0.16,0.05
261.366,1.58,-0.32,-0.56
261.367,1.57,-0.32,-0.57
261.368,1.48,-0.32,-1.02
261.368,1.37,-0.22,-1.24
261.369,1.39,-0.06,-1.13
261.370,1.30,-0.02,-0.82
261.379,1.27,-0.00,-0.47
261.386,1.26,-0.00,-0.46
261.395,1.32,-0.06,-0.13
261.403,1.33,-0.04,0.15
261.412,1.46,-0.04,0.29
261.420,1.60,-0.12,0.23
261.429,1.79,-0.23,0.05
261.436,2.02,-0.27,-0.31
261.448,2.01,-0.27,-0.32
261.454,2.02,-0.12,-0.63
261.493,1.89,-0.08,-0.87
261.494,1.58,0.08,-0.95
261.494,1.25,0.26,-0.86
261.495,0.89,0.42,-0.66
261.496,0.88,0.42,-0.65
261.504,0.67,0.42,-0.43
261.512,0.50,0.30,-0.22
261.521,0.49,0.10,-0.11
261.529,0.66,-0.05,-0.08
261.537,1.03,-0.21,-0.10
261.546,1.02,-0.21,-0.10
261.554,1.43,-0.29,-0.23
261.562,1.80,-0.29,-0.44
261.571,2.09,-0.21,-0.71
261.579,2.41,-0.15,-0.95
261.603,2.60,-0.11,-1.14
261.612,2.59,-0.11,-1.13
261.613,2.75,-0.11,-1.20
261.613,2.90,-0.09,-1.35
261.634,3.02,-0.12,-1.55
261.635,3.07,-0.20,-1.74
261.640,3.04,-0.30,-2.03
261.646,3.01,-0.30,-2.00
261.656,2.99,-0.27,-2.20
261.663,2.94,-0.23,-1.94
261.672,2.82,-0.23,-1.49
261.680,2.64,-0.21,-0.90
261.689,2.38,0.04,-0.42
261.696,2.34,0.04,-0.35
261.706,2.24,0.43,0.25
261.713,1.88,0.74,1.09
261.722,1.79,0.99,1.53
261.730,1.76,0.98,1.93
261.745,2.09,0.96,1.81
261.747,2.07,0.95,1.85
261.788,2.26,0.91,2.12
261.789,2.48,0.76,2.19
261.790,2.15,0.82,2.05
261.790,1.70,0.89,1.90
261.791,0.84,0.89,1.47
261.798,0.14,0.81,1.00
261.806,0.13,0.80,1.03
261.814,-0.66,0.62,0.62
261.823,-1.20,0.42,0.56
261.831,-1.16,0.28,0.73
261.839,-0.81,0.19,0.89
261.847,-0.33,-0.07,0.83
261.856,-0.30,-0.06,0.80
261.864,0.14,-0.33,0.63
261.872,0.62,-0.66,0.43
261.893,0.95,-1.18,0.15
261.894,1.31,-1.78,-0.04
261.901,1.66,-2.16,-0.26
261.906,1.69,-2.16,-0.32
261.926,2.18,-2.05,-0.56
261.927,2.41,-1.56,-0.75
261.933,2.43,-0.88,-1.13
261.940,2.20,-0.16,-1.47
261.949,1.91,0.43,-1.96
261.957,1.92,0.43,-2.01
261.966,1.49,0.90,-2.99
261.973,1.11,1.15,-3.82
261.982,1.07,1.19,-3.95
261.990,1.08,1.03,-3.52
261.999,1.18,0.79,-2.73
262.007,1.18,0.79,-2.72
262.023,1.30,0.63,-1.82
262.026,1.30,0.36,-1.20
262.032,1.29,0.12,-0.74
262.064,1.32,-0.08,-0.53
262.065,1.27,-0.25,-0.49
262.066,1.27,-0.25,-0.51
262.066,1.16,-0.41,-0.57
262.074,1.17,-0.45,-0.54
262.082,1.06,-0.37,-0.40
262.091,1.03,-0.31,-0.25
262.099,1.17,-0.21,0.02
262.107,1.49,-0.05,0.25
262.116,1.39,-0.05,0.24
262.126,1.52,-0.04,0.09
262.133,1.67,0.02,-0.18
262.163,1.70,0.10,-0.44
262.164,1.83,0.06,-0.68
262.164,1.76,0.04,-0.92
262.167,1.77,0.04,-0.94
262.176,1.64,-0.04,-1.16
262.183,1.51,-0.06,-1.22
262.193,1.45,-0.00,-1.16
262.200,1.28,0.01,-1.06
262.209,1.30,-0.07,-0.97
262.217,1.31,-0.07,-0.99
262.226,1.40,-0.13,-0.82
262.235,1.50,-0.25,-0.79
262.243,1.63,-0.21,-0.83
262.251,1.74,-0.17,-0.86
262.259,1.68,-0.09,-0.86
262.278,1.69,-0.09,-0.87
262.279,1.66,-0.13,-0.66
262.358,1.57,-0.15,-0.61
262.359,1.56,-0.13,-0.44
262.359,1.45,-0.10,-0.31
262.360,1.36,-0.04,-0.28
262.360,1.37,-0.04,-0.29
262.361,1.32,-0.00,-0.34
262.361,1.36,-0.10,-0.33
262.364,1.53,-0.20,-0.38
262.366,1.68,-0.22,-0.47
262.367,1.97,-0.20,-0.61
262.370,1.99,-0.21,-0.62
262.376,2.18,-0.13,-0.81
262.385,2.31,0.05,-0.96
262.393,2.45,0.12,-1.09
262.412,2.42,0.26,-1.10
262.419,2.27,0.30,-1.16
262.420,2.17,0.20,-1.16
262.427,2.17,0.20,-1.16
262.502,1.99,0.04,-1.02
262.504,1.77,-0.04,-0.83
262.504,1.60,-0.18,-0.76
262.505,1.34,-0.25,-0.63
262.506,1.12,-0.19,-0.46
262.507,1.12,-0.19,-0.46
262.509,0.96,-0.09,-0.33
262.510,0.87,0.06,-0.30
262.516,0.71,0.16,-0.24
262.516,0.66,0.27,-0.21
262.524,0.66,0.23,-0.14
262.543,0.66,0.23,-0.14
262.545,0.83,0.11,-0.07
262.548,1.12,-0.05,-0.05
262.553,1.44,-0.17,-0.03
262.593,1.58,-0.20,-0.12
262.594,1.61,-0.08,-0.15
262.594,1.59,-0.08,-0.14
262.595,1.55,0.05,-0.04
262.596,1.51,0.27,-0.06
262.603,1.31,0.38,0.05
262.612,1.23,0.51,0.22
262.620,1.21,0.66,0.32
262.629,1.19,0.65,0.33
262.636,1.19,0.66,0.57
262.645,1.38,0.42,0.51
262.654,1.59,0.13,0.46
262.662,1.61,-0.20,0.35
262.671,1.42,-0.53,0.06
262.679,1.39,-0.52,0.06
262.694,1.06,-0.67,-0.26
262.696,0.60,-0.77,-0.35
262.744,0.22,-0.78,-0.35
262.746,-0.12,-1.06,-0.33
262.747,-0.69,-1.16,-0.39
262.749,-1.26,-1.13,-0.44
262.750,-1.25,-1.13,-0.44
262.752,-1.60,-1.11,-0.52
262.754,-1.50,-1.21,-0.64
262.763,-1.48,-1.05,-0.99
262.771,-1.39,-0.85,-1.42
262.780,-0.88,-0.66,-1.62
262.788,-0.83,-0.66,-1.65
262.796,-0.34,-0.33,-1.94
262.805,0.33,-0.08,-2.05
262.813,1.10,0.29,-2.38
262.823,1.57,0.70,-2.37
262.830,1.97,1.01,-2.29
262.900,2.00,1.00,-2.31
262.901,2.21,1.09,-2.08
262.902,2.33,1.05,-1.86
262.902,2.47,0.87,-1.59
262.903,2.65,0.69,-1.41
262.904,2.66,0.47,-1.20
262.904,2.65,0.47,-1.20
262.905,2.44,0.28,-0.99
262.906,2.24,0.10,-0.81
262.914,2.11,-0.06,-0.79
262.922,1.95,-0.27,-0.87
262.931,1.81,-0.37,-1.03
262.939,1.79,-0.37,-1.04
262.952,1.61,-0.36,-1.25
262.956,1.22,-0.44,-1.51
263.027,0.71,-0.75,-1.77
263.028,-0.05,-1.14,-2.20
263.029,-1.04,-1.41,-2.40
263.029,-2.11,-1.44,-2.37
263.030,-2.14,-1.44,-2.33
263.031,-2.83,-1.14,-2.09
263.032,-2.78,-0.60,-1.62
263.032,-2.46,-0.19,-1.09
263.033,-2.07,0.03,-0.72
263.040,-2.06,0.03,-0.68
263.049,-1.47,0.19,-0.47
263.057,-0.78,0.33,-0.41
263.065,-0.03,0.48,-0.42
263.076,0.67,0.52,-0.36
263.082,1.14,0.52,-0.39
263.103,1.15,0.51,-0.40
263.104,1.54,0.51,-0.28
263.121,1.88,0.47,-0.35
263.122,2.12,0.41,-0.28
263.152,2.32,0.33,-0.21
263.153,2.54,0.13,-0.04
263.153,2.78,-0.02,0.13
263.156,2.78,-0.02,0.13
263.160,2.92,-0.10,0.33
263.165,3.05,-0.18,0.63
263.173,3.38,-0.06,0.87
263.182,3.28,0.15,1.07
263.190,2.90,0.27,1.04
263.198,2.89,0.27,1.03
263.207,2.50,0.39,0.89
263.216,2.07,0.31,0.80
263.241,1.66,0.07,0.63
263.242,1.36,-0.10,0.39
263.242,1.19,-0.30,0.04
263.289,1.07,-0.44,-0.17
263.290,1.06,-0.43,-0.17
263.291,1.11,-0.45,-0.32
263.291,1.20,-0.43,-0.35
263.292,1.32,-0.24,-0.28
